opportunity_id,account_name,contact_email,owner_id,stage,amount,close_date,created_date,source,amount_parsed,close_date_parsed,created_date_parsed,stage_standardized,email_valid
OP-00196,Ironclad Security,ethan.anderson@gmail.com,U-1023,Qualifcation,67503.01,2025-12-26,2025-10-21,Trade Show,67503.01,2025-12-26,2025-10-21,Qualification,True
OP-03954,Granite Ridge Co,ethan.thomas@outlook.com,U-1027,Qualified,123426.49,2024-04-25,2024-03-31,Partner Referral,123426.49,2024-04-25,2024-03-31,Qualification,True
OP-02236,Juniper Retail,dev.miller@gmail.com,U-1011,Prospect,168839.66,2024-09-05,2024-04-10,Bulk Import,168839.66,2024-09-05,2024-04-10,Prospecting,True
OP-04127,Copperline Foods,liam.smithoutlook.com,U-1015,Qualification,"$202,789.53",2026-01-05,2025-06-23,Partner Referral,202789.53,2026-01-05,2025-06-23,Qualification,False
OP-02944,Onyx Pharma,ella.kim@company.com,U-1018,Negotiation,203332.71,2025-12-04,2025-11-21,Bulk Import,203332.71,2025-12-04,2025-11-21,Proposal,True
OP-04014,Juniper Retail,raj.lee@outlook.com,U-1012,ClosedLost,109252.65,2026-01-11,2025-05-27,Trade Show,109252.65,2026-01-11,2025-05-27,Closed Lost,True
OP-00334,Silverline SaaS,aisha.wilson@company.com,U-1004,prospecting,81475.03,2026-12-14,2026-06-11,Partner Referral,81475.03,2026-12-14,2026-06-11,Prospecting,True
OP-00372,Pinnacle Travel,noah.anderson@outlook.com,U-1032,Qualifcation,"$179,911.73",2025-11-08,2025-04-27,Web Form,179911.73,2025-11-08,2025-04-27,Qualification,True
OP-01295,Meridian Freight,noah.taylor@outlook.com,U-1019,New Lead,189862.07,2024-11-13,2024-05-23,Inbound Call,189862.07,2024-11-13,2024-05-23,Prospecting,True
OP-02895,Tidewater Marine,tom.thomas@yahoo.com,U-1030,Closed-Won,"$162,716.68",2025-02-20,2024-07-16,Bulk Import,162716.68,2025-02-20,2024-07-16,Closed Won,True
OP-01451,Quartzline Telecom,ella.davis@outlook.com,U-1001,Prospect,"$183,803",2025-11-07,2025-05-13,Trade Show,183803.0,2025-11-07,2025-05-13,Prospecting,True
OP-00693,Willow Creek Farms,aisha.smith@company.com,U-1027,Qualified,213353.79,2026-02-18,2026-02-01,Trade Show,213353.79,2026-02-18,2026-02-01,Qualification,True
OP-02277,Umbra Defense,aisha.thomas@outlook.com,U-1004,,210194.86,2027-01-12,2026-06-16,Outbound SDR,210194.86,2027-01-12,2026-06-16,,True
OP-02722,Northgate Auto,marcus.taylor@example.org,U-1018,Won,"$158,630.52",2025-02-04,2024-11-24,Outbound SDR,158630.52,2025-02-04,2024-11-24,Closed Won,True
OP-02885,ForgePoint Systems,dev.lee@example.org,U-1005,Proposal Sent,213942.87,2026-03-21,2025-12-06,Trade Show,213942.87,2026-03-21,2025-12-06,Proposal,True
OP-00326,BluePeak Logistics,nina.smith@gmail.com,U-1034,qualification,,2024-08-15,2024-02-25,Inbound Call,,2024-08-15,2024-02-25,Qualification,True
OP-02693,Yellowpine Lumber,raj.anderson@gmail.com,U-1034,Discovery,90496.11,,2025-08-02,Web Form,90496.11,,2025-08-02,Qualification,True
OP-03439,Granite Ridge Co,zoe.nguyen@outlook.com,U-1032,Negotiation,"$135,902.32",2024-12-23,2024-05-06,Web Form,135902.32,2024-12-23,2024-05-06,Proposal,True
OP-00107,Copperline Foods,ava.patel@company.com,U-1017,,"$120,408.62",2025-08-11,2025-02-14,Partner Referral,120408.62,2025-08-11,2025-02-14,,True
OP-01458,Copperline Foods,ben.johnson@yahoo.com,U-1012,Proposal,183620.22,2026-03-06,2025-07-14,Partner Referral,183620.22,2026-03-06,2025-07-14,Proposal,True
OP-03114,Redwood Outdoors,nina.taylor@example.org,U-1022,Closed-Won,195698.86,2025-11-05,2025-10-27,Trade Show,195698.86,2025-11-05,2025-10-27,Closed Won,True
OP-D0126,Meridian Freight,ella.anderson@yahoo.com,U-1021,Prospecting,24454.47,2026-03-29,2025-09-25,Bulk Import,24454.47,2026-03-29,2025-09-25,Prospecting,True
OP-03447,Willow Creek Farms,nina.anderson@outlook.com,U-1038,Negotiation,16914.48,2024-12-13,2024-10-18,Inbound Call,16914.48,2024-12-13,2024-10-18,Proposal,True
OP-04206,Vertex Capital,sofia.smith@example.org,U-1034,Proposal,132632.23,2025-07-18,2024-12-25,Trade Show,132632.23,2025-07-18,2024-12-25,Proposal,True
OP-01809,Xenon Robotics,liam.kim@outlook.com,U-1005,Proposal,184696.28,2026-08-13,2026-03-30,Bulk Import,184696.28,2026-08-13,2026-03-30,Proposal,True
OP-02851,Umbra Defense,ava.wilson@yahoo.com,U-1038,Negotiation,"$30,526.68",2024-03-17,2024-01-22,Trade Show,30526.68,2024-03-17,2024-01-22,Proposal,True
OP-04393,Yellowpine Lumber,ava.thomas@company.com,U-1025,Closed Lost,156814.98,2026-12-28,2026-07-05,Trade Show,156814.98,2026-12-28,2026-07-05,Closed Lost,True
OP-04636,Umbra Defense,kara.patel@company.com,U-1031,Closed-Won,,2025-11-11,2025-05-08,Outbound SDR,,2025-11-11,2025-05-08,Closed Won,True
OP-03668,Juniper Retail,sofia.taylor@yahoo.com,U-1001,Quote Sent,176055.94,2026-01-24,2026-01-12,Outbound SDR,176055.94,2026-01-24,2026-01-12,Proposal,True
OP-02268,Yellowpine Lumber,noah.thomas@example.org,U-1005,Proposal,53649.51,,2024-12-19,Bulk Import,53649.51,,2024-12-19,Proposal,True
OP-01938,DeltaWave Media,raj.moore@example.org,U-1037,CLOSED WON,100179.06,2026-09-26,2026-03-17,Outbound SDR,100179.06,2026-09-26,2026-03-17,Closed Won,True
OP-04360,Silverline SaaS,ava.anderson@gmail.com,U-1026,proposal,"$3,011",,2025-08-22,Outbound SDR,3011.0,,2025-08-22,Proposal,True
OP-03285,Redwood Outdoors,ava.thomas@outlook.com,U-1001,prospecting,"$142,794.32",2025-07-06,2025-05-16,Partner Referral,142794.32,2025-07-06,2025-05-16,Prospecting,True
OP-02865,Pinnacle Travel,ethan.garcia@company.com,U-1021,Qualification,"$62,238.94",2026-06-25,2025-12-30,Bulk Import,62238.94,2026-06-25,2025-12-30,Qualification,True
OP-D0074,Xenon Robotics,not-an-email,U-1007,Discovery,"$215,288",2025-08-09,2025-07-05,Partner Referral,215288.0,2025-08-09,2025-07-05,Qualification,False
OP-02729,Xenon Robotics,liam.lee@yahoo.com,U-1038,Proposal,78730.18,2025-02-19,2024-08-19,Bulk Import,78730.18,2025-02-19,2024-08-19,Proposal,True
OP-01115,Ironclad Security,ella.smith@outlook.com,U-1036,closed won,146917.84,2026-12-01,2026-08-28,Trade Show,146917.84,2026-12-01,2026-08-28,Closed Won,True
OP-04313,Yellowpine Lumber,marcus.brown@example.org,U-1032,proposal,243685.97,2026-06-02,2026-01-24,Partner Referral,243685.97,2026-06-02,2026-01-24,Proposal,True
OP-01846,Quartzline Telecom,aisha.brown@company.com,U-1019,Quote Sent,155331.13,2026-01-16,2025-10-24,Bulk Import,155331.13,2026-01-16,2025-10-24,Proposal,True
OP-00601,Keystone Energy,owen.garcia@example.org,U-1014,Proposal,"$237,397",2025-02-20,2024-07-13,Trade Show,237397.0,2025-02-20,2024-07-13,Proposal,True
OP-00631,Quartzline Telecom,ava.garcia@example.org,U-1019,Qualifcation,"$238,587.52",2024-08-12,2024-04-20,Bulk Import,238587.52,2024-08-12,2024-04-20,Qualification,True
OP-00633,Acme Industrial,priya.thomas@company.com,U-1029,Qualified,138357.61,2025-06-19,2025-05-03,Trade Show,138357.61,2025-06-19,2025-05-03,Qualification,True
OP-00211,Ironclad Security,dev.smith@example.org,U-1019,qualification,11905.27,2024-04-06,2024-01-06,Outbound SDR,11905.27,2024-04-06,2024-01-06,Qualification,True
OP-01758,DeltaWave Media,kara.lee@outlook.com,U-1029,Closed-Won,227578.31,2025-02-19,2024-08-01,Outbound SDR,227578.31,2025-02-19,2024-08-01,Closed Won,True
OP-04071,Northgate Auto,,U-1038,Qualification,,2026-01-07,2025-07-20,Outbound SDR,,2026-01-07,2025-07-20,Qualification,
OP-02574,Onyx Pharma,ava.moore@example.org,U-1007,Discovery,21255.21,,2024-09-15,Partner Referral,21255.21,,2024-09-15,Qualification,True
OP-03723,Everline Health,raj.wilson@company.com,U-1034,Qualified,27046.25,2026-06-25,2026-01-14,Trade Show,27046.25,2026-06-25,2026-01-14,Qualification,True
OP-01537,Willow Creek Farms,owen.brown@example.org,U-1038,PROSPECTING,149287.04,2026-06-14,2026-05-03,Web Form,149287.04,2026-06-14,2026-05-03,Prospecting,True
OP-02285,Keystone Energy,tom.davis@yahoo.com,U-1021,Qualified,36450.79,2025-07-27,2025-03-28,Trade Show,36450.79,2025-07-27,2025-03-28,Qualification,True
OP-00881,Umbra Defense,raj.smith@yahoo.com,U-1028,Proposal,248053.40,2025-03-23,2024-12-23,Web Form,248053.4,2025-03-23,2024-12-23,Proposal,True
OP-01717,Redwood Outdoors,chris.brown@example.org,U-1016,Qualified,204023.19,2024-04-30,2024-04-20,Outbound SDR,204023.19,2024-04-30,2024-04-20,Qualification,True
OP-00155,Pinnacle Travel,kara.wilson@gmail.com,U-1032,prospecting,"65,268.79 $",,2026-05-29,Web Form,65268.79,,2026-05-29,Prospecting,True
OP-03090,Vertex Capital,maya.patel@example.org,U-1022,New Lead,"$168,357",2024-02-11,2024-01-18,Inbound Call,168357.0,2024-02-11,2024-01-18,Prospecting,True
OP-00861,DeltaWave Media,aisha.davis@outlook.com,U-1006,PROSPECTING,"$90,237",2025-01-17,2024-06-28,Outbound SDR,90237.0,2025-01-17,2024-06-28,Prospecting,True
OP-02348,Juniper Retail,,U-1034,prospecting,124494.64,2025-01-03,2024-06-30,Partner Referral,124494.64,2025-01-03,2024-06-30,Prospecting,
OP-00151,Umbra Defense,zoe.brown@example.org,U-1034,Qualification,"$246,746.87",2025-09-25,2025-08-31,Trade Show,246746.87,2025-09-25,2025-08-31,Qualification,True
OP-00250,,ben.patel@yahoo.com,U-1014,Negotiation,109874.39,2026-01-04,2025-09-03,Web Form,109874.39,2026-01-04,2025-09-03,Proposal,True
OP-02257,DeltaWave Media,ethan.lee@outlook.com,U-1039,New Lead,199296.55,2024-11-20,2024-09-22,Outbound SDR,199296.55,2024-11-20,2024-09-22,Prospecting,True
OP-03025,Acme Industrial,marcus.taylor@gmail.com,U-1028,closed lost,15130.08,2024-10-03,2024-02-16,Bulk Import,15130.08,2024-10-03,2024-02-16,Closed Lost,True
OP-00686,Umbra Defense,chris.anderson@outlook.com,U-1025,proposal,136123.75,2026-05-25,2025-10-11,Partner Referral,136123.75,2026-05-25,2025-10-11,Proposal,True
OP-01823,Acme Industrial,ethan.lee@gmail.com,U-1010,closed won,107493.90,,2025-04-25,Outbound SDR,107493.9,,2025-04-25,Closed Won,True
OP-03466,Silverline SaaS,zoe.miller@example.org,U-1032,qualification,47568.51,2025-06-22,2024-10-27,Outbound SDR,47568.51,2025-06-22,2024-10-27,Qualification,True
OP-04350,Larkspur Labs,zoe.miller@gmail.com,U-1026,Closed-Lost,187148.85,2024-08-09,2024-04-13,Bulk Import,187148.85,2024-08-09,2024-04-13,Closed Lost,True
OP-02588,Umbra Defense,tom.anderson@gmail.com,U-1009,Prospecting,37720.31,2024-08-15,2024-07-07,Inbound Call,37720.31,2024-08-15,2024-07-07,Prospecting,True
OP-01921,Harborline Bank,ben.brown@yahoo.com,U-1034,Won,178587.95,2026-01-01,2025-11-03,Inbound Call,178587.95,2026-01-01,2025-11-03,Closed Won,True
OP-01126,Acme Industrial,maya.lee@yahoo.com,U-1008,Qualification,133657.86,2025-01-22,2024-06-01,Outbound SDR,133657.86,2025-01-22,2024-06-01,Qualification,True
OP-00997,Harborline Bank,zoe.moore@gmail.com,U-1012,Prospect,125510.70,2026-07-01,2026-05-22,Web Form,125510.7,2026-07-01,2026-05-22,Prospecting,True
OP-01669,Harborline Bank,dev.taylor@example.org,U-1011,Qualifcation,"$119,301.90",2025-04-25,2024-09-25,Outbound SDR,119301.9,2025-04-25,2024-09-25,Qualification,True
OP-01379,Silverline SaaS,raj.anderson@company.com,U-1005,prospecting,"USD 148,377.36",2024-12-11,2024-07-11,Bulk Import,148377.36,2024-12-11,2024-07-11,Prospecting,True
OP-04047,Meridian Freight,ben.garcia@yahoo.com,U-1035,Proposal Sent,80968.91,2024-10-02,2024-07-13,Inbound Call,80968.91,2024-10-02,2024-07-13,Proposal,True
OP-04413,Vertex Capital,dev.nguyen@gmail.com,U-1002,Closed-Won,"223,169.45 $",2026-12-14,2026-08-02,Partner Referral,223169.45,2026-12-14,2026-08-02,Closed Won,True
OP-02296,Xenon Robotics,dev.lee@company.com,U-1018,Closed-Lost,157540.21,2024-09-05,2024-08-24,Trade Show,157540.21,2024-09-05,2024-08-24,Closed Lost,True
OP-00176,Copperline Foods,ben.smith@company.com,U-1026,CLOSED WON,242734.97,2026-02-18,2025-11-15,Bulk Import,242734.97,2026-02-18,2025-11-15,Closed Won,True
OP-03804,BluePeak Logistics,ethan.smith@outlook.com,U-1010,Quote Sent,"$55,079",2024-10-09,2024-03-24,Inbound Call,55079.0,2024-10-09,2024-03-24,Proposal,True
OP-02266,DeltaWave Media,tom.nguyen@example.org,U-1000,,229058.13,2026-12-18,2026-12-23,Bulk Import,229058.13,2026-12-18,2026-12-23,,True
OP-03416,Everline Health,ben.lee@outlook.com,U-0000,Negotiation,61553.04,2024-10-19,2024-03-23,Web Form,61553.04,2024-10-19,2024-03-23,Proposal,True
OP-02408,Onyx Pharma,ella.anderson@outlook.com,U-1030,Lost,173520.05,2026-10-17,2026-05-07,Outbound SDR,173520.05,2026-10-17,2026-05-07,Closed Lost,True
OP-02023,Granite Ridge Co,nina.nguyen@example.org,U-1025,Qualification,,2025-12-15,2025-08-26,Partner Referral,,2025-12-15,2025-08-26,Qualification,True
OP-03654,Juniper Retail,ethan.nguyen@company.com,U-1032,CLOSED WON,210626.50,2024-09-26,2024-02-28,Web Form,210626.5,2024-09-26,2024-02-28,Closed Won,True
OP-01960,Copperline Foods,nina.nguyen@outlook.com,U-1036,prospecting,"$114,731.48",2026-01-17,2025-05-24,Web Form,114731.48,2026-01-17,2025-05-24,Prospecting,True
OP-03793,Pinnacle Travel,nina.tayloroutlook.com,U-1012,Discovery,134902.42,2026-10-08,2026-03-20,Partner Referral,134902.42,2026-10-08,2026-03-20,Qualification,False
OP-02073,Tidewater Marine,ben.davis@yahoo.com,U-1019,Negotiation,185664.90,2025-06-28,2025-05-12,Inbound Call,185664.9,2025-06-28,2025-05-12,Proposal,True
OP-00165,Zephyr Airlines,ben.taylor@company.com,U-1036,,195915.11,2026-02-05,2025-07-10,Bulk Import,195915.11,2026-02-05,2025-07-10,,True
OP-04523,Quartzline Telecom,tom.johnson@gmail.com,U-1005,Prospecting,"224,623.23 $",2026-12-24,2026-05-03,Web Form,224623.23,2026-12-24,2026-05-03,Prospecting,True
OP-00288,Umbra Defense,marcus.brown@example.org,U-1016,Discovery,233605.14,2025-07-24,2025-06-25,Bulk Import,233605.14,2025-07-24,2025-06-25,Qualification,True
OP-01793,Harborline Bank,raj.thomas@company.com,U-1007,Discovery,240929.63,2026-06-09,2026-03-20,Outbound SDR,240929.63,2026-06-09,2026-03-20,Qualification,True
OP-04682,Acme Industrial,zoe.johnson@outlook.com,U-1012,New Lead,"$152,189",2024-03-08,2024-01-10,Bulk Import,152189.0,2024-03-08,2024-01-10,Prospecting,True
OP-00415,Copperline Foods,chris.nguyen@example.org,U-1020,prospecting,181818.30,2025-08-12,2025-02-08,Trade Show,181818.3,2025-08-12,2025-02-08,Prospecting,True
OP-00640,Ironclad Security,aisha.miller@company.com,U-1020,proposal,229856.23,,2024-12-19,Partner Referral,229856.23,,2024-12-19,Proposal,True
OP-02191,Northgate Auto,sofia.wilsonyahoo.com,U-1013,Qualifcation,4368.21,2026-09-25,2026-02-09,Outbound SDR,4368.21,2026-09-25,2026-02-09,Qualification,False
OP-00179,DeltaWave Media,raj.thomas@company.com,U-1031,Proposal,,2026-09-08,2026-08-05,Bulk Import,,2026-09-08,2026-08-05,Proposal,True
OP-03486,Vertex Capital,chris.nguyen@company.com,U-1022,Qualifcation,93205.63,2025-09-17,2025-03-31,Web Form,93205.63,2025-09-17,2025-03-31,Qualification,True
OP-02957,Ironclad Security,priya.kim@gmail.com,U-1016,Discovery,18077.34,2025-11-08,2025-07-14,Inbound Call,18077.34,2025-11-08,2025-07-14,Qualification,True
OP-00938,Willow Creek Farms,tom.taylor@company.com,U-1004,New Lead,105264.94,2025-01-08,2024-10-23,Bulk Import,105264.94,2025-01-08,2024-10-23,Prospecting,True
OP-02405,Juniper Retail,zoe.kim@yahoo.com,U-1009,Qualifcation,"$48,191.90",2026-06-08,2026-03-19,Outbound SDR,48191.9,2026-06-08,2026-03-19,Qualification,True
OP-03813,Pinnacle Travel,dev.moore@company.com,U-1028,qualification,"USD 137,918.63",2026-10-21,2026-03-04,Inbound Call,137918.63,2026-10-21,2026-03-04,Qualification,True
OP-D0199,Willow Creek Farms,ethan.taylor@outlook.com,U-1031,prospecting,11392.62,2025-05-01,2025-01-24,Bulk Import,11392.62,2025-05-01,2025-01-24,Prospecting,True
OP-03802,Acme Industrial,ava.thomas@example.org,U-1030,Proposal,100691.34,2025-09-26,2025-03-22,Trade Show,100691.34,2025-09-26,2025-03-22,Proposal,True
OP-02218,Willow Creek Farms,priya.patel@example.org,U-1022,closed won,,2025-05-09,2025-02-26,Inbound Call,,2025-05-09,2025-02-26,Closed Won,True
OP-00701,Redwood Outdoors,nina.lee@example.org,U-1010,Discovery,"$209,480",2026-06-23,2026-04-20,Web Form,209480.0,2026-06-23,2026-04-20,Qualification,True
OP-01483,,ethan.brown@yahoo.com,U-1038,qualification,24156.52,2025-08-01,2024-12-14,Partner Referral,24156.52,2025-08-01,2024-12-14,Qualification,True
OP-00119,Granite Ridge Co,ava.patel@example.org,U-1037,Discovery,216293.04,2025-04-11,2025-01-14,Trade Show,216293.04,2025-04-11,2025-01-14,Qualification,True
OP-01371,Onyx Pharma,liam.garcia@example.org,U-1014,Proposal Sent,"$213,695",2025-07-23,2025-06-17,Partner Referral,213695.0,2025-07-23,2025-06-17,Proposal,True
OP-04367,Yellowpine Lumber,ben.thomas@company.com,U-1010,Qualification,,2024-09-12,2024-03-08,Outbound SDR,,2024-09-12,2024-03-08,Qualification,True
OP-02198,Everline Health,ethan.kim@company.com,U-1008,prospecting,53997.49,,2026-06-18,Partner Referral,53997.49,,2026-06-18,Prospecting,True
OP-00301,Tidewater Marine,liam.johnson@outlook.com,U-1037,CLOSED WON,83197.24,2024-10-20,2024-04-21,Trade Show,83197.24,2024-10-20,2024-04-21,Closed Won,True
OP-00466,ForgePoint Systems,priya.garcia@gmail.com,U-1001,Lost,166335.24,2026-11-04,2026-07-06,Inbound Call,166335.24,2026-11-04,2026-07-06,Closed Lost,True
OP-00316,DeltaWave Media,nina.moore@yahoo.com,U-1004,Closed-Won,154263.64,2024-10-19,2024-05-27,Web Form,154263.64,2024-10-19,2024-05-27,Closed Won,True
OP-04261,Zephyr Airlines,ava.johnson@outlook.com,U-1007,prospecting,207060.88,2024-11-21,2024-10-16,Web Form,207060.88,2024-11-21,2024-10-16,Prospecting,True
OP-03799,Tidewater Marine,dev.wilson@company.com,U-1009,Qualification,183200.42,2025-04-21,2025-01-06,Web Form,183200.42,2025-04-21,2025-01-06,Qualification,True
OP-00031,Granite Ridge Co,noah.taylor@outlook.com,U-1006,Qualifcation,43611.71,,2025-04-21,Bulk Import,43611.71,,2025-04-21,Qualification,True
OP-02468,BluePeak Logistics,ella.thomas@company.com,U-1019,closed lost,30790.12,2024-02-15,2024-01-05,Trade Show,30790.12,2024-02-15,2024-01-05,Closed Lost,True
OP-04484,,ella.lee@gmail.com,U-1005,Qualifcation,"$108,551.36",2024-12-18,2024-10-17,Partner Referral,108551.36,2024-12-18,2024-10-17,Qualification,True
OP-03095,Yellowpine Lumber,sofia.johnson@company.com,U-1008,,158912.19,2026-09-24,2026-03-07,Web Form,158912.19,2026-09-24,2026-03-07,,True
OP-04695,Quartzline Telecom,ella.garcia@company.com,U-1039,Qualification,"$131,386.36",2025-09-20,2025-03-19,Trade Show,131386.36,2025-09-20,2025-03-19,Qualification,True
OP-02553,Tidewater Marine,ella.garcia@gmail.com,U-1011,Discovery,161476.20,2026-06-06,2026-01-11,Partner Referral,161476.2,2026-06-06,2026-01-11,Qualification,True
OP-03937,Willow Creek Farms,ava.anderson@company.com,U-1020,Qualifcation,117587.63,2025-08-26,2025-03-28,Web Form,117587.63,2025-08-26,2025-03-28,Qualification,True
OP-03300,Zephyr Airlines,lena.johnson@yahoo.com,U-1003,Negotiation,143494.26,2025-02-19,2024-11-22,Partner Referral,143494.26,2025-02-19,2024-11-22,Proposal,True
OP-03173,Zephyr Airlines,ben.johnson@company.com,U-1029,Won,38080.70,2025-07-25,2025-06-11,Trade Show,38080.7,2025-07-25,2025-06-11,Closed Won,True
OP-02738,Zephyr Airlines,zoe.smith@example.org,U-1035,proposal,214196.88,2024-12-10,2024-10-14,Outbound SDR,214196.88,2024-12-10,2024-10-14,Proposal,True
OP-01440,Keystone Energy,tom.brown@outlook.com,U-1019,proposal,135651.49,2024-10-11,2024-02-27,Bulk Import,135651.49,2024-10-11,2024-02-27,Proposal,True
OP-01859,Everline Health,nina.anderson@gmail.com,U-1012,Prospect,"USD 211,132.96",2024-11-11,2024-08-30,Trade Show,211132.96,2024-11-11,2024-08-30,Prospecting,True
OP-02434,Umbra Defense,owen.brown@company.com,U-1020,CLOSED WON,"148,956.39 $",2025-05-17,2025-01-14,Trade Show,148956.39,2025-05-17,2025-01-14,Closed Won,True
OP-04081,Everline Health,tom.taylor@example.org,U-1012,Discovery,126248.17,2024-07-31,2024-04-05,Outbound SDR,126248.17,2024-07-31,2024-04-05,Qualification,True
OP-00678,Umbra Defense,sofia.smith@company.com,U-1009,Won,"USD 81,626.04",,2025-01-17,Outbound SDR,81626.04,,2025-01-17,Closed Won,True
OP-01312,Vertex Capital,ava.garcia@example.org,U-1005,Closed-Won,"$77,256.87",2025-06-23,2024-11-12,Partner Referral,77256.87,2025-06-23,2024-11-12,Closed Won,True
OP-04560,Granite Ridge Co,ella.anderson@outlook.com,U-1026,Prospect,"86,635.99 $",2025-12-22,2025-07-12,Trade Show,86635.99,2025-12-22,2025-07-12,Prospecting,True
OP-04685,Zephyr Airlines,,U-1019,ClosedLost,229806.69,2026-11-30,2026-04-04,Outbound SDR,229806.69,2026-11-30,2026-04-04,Closed Lost,
OP-01909,Redwood Outdoors,nina.anderson@gmail.com,U-1002,Won,249495.43,,2024-09-30,Outbound SDR,249495.43,,2024-09-30,Closed Won,True
OP-03761,Copperline Foods,liam.brown@yahoo.com,U-1015,,109841.79,2024-05-02,2024-04-22,Web Form,109841.79,2024-05-02,2024-04-22,,True
OP-02021,Vertex Capital,ben.davis@gmail.com,U-1010,Closed-Lost,"$231,751.24",2024-06-06,2024-05-23,Web Form,231751.24,2024-06-06,2024-05-23,Closed Lost,True
OP-01467,Northgate Auto,ella.moore@example.org,U-1002,CLOSED WON,67345.52,2026-06-18,2026-03-12,Trade Show,67345.52,2026-06-18,2026-03-12,Closed Won,True
OP-01121,Meridian Freight,tom.nguyen@company.com,U-1037,proposal,205459.19,2026-02-19,2025-08-04,Trade Show,205459.19,2026-02-19,2025-08-04,Proposal,True
OP-02259,Meridian Freight,ben.davis@gmail.com,U-1031,prospecting,104905.50,,2026-03-27,Trade Show,104905.5,,2026-03-27,Prospecting,True
